,ret_1d,ret_5d,ma_gap,vol_20,dxy_chg_5d_dir,us10y_chg_5d_dir,cpi_surprise_dir,nfp_surprise_dir,fed_exp_level,fed_exp_chg,demand_chg_5d,gpr_level_z,gpr_chg_5d,ev_supply_5d,ev_geo_5d,ev_demand_5d,ev_cpi_5d,ev_jobs_5d,ev_fed_5d,ev_view_5d,inst_bias
2024-06-17,0.023681671006679395,0.03277322476164457,0.037937555887785024,0.01686345509032152,-0.26349238373852835,0.1899999999999995,1.685517432342636,0.5293214443758365,0.30716011599881937,0.3851018674642131,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-18,0.015318397126767636,0.04603559443578664,0.05181955503704305,0.01709512512599514,0.04619667529057736,0.16999999999999993,1.6497238614651617,0.5239195762757625,0.59234569718307,0.59234569718307,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-19,0.0,0.038362922524125764,0.04930551539655781,0.016226935070075155,0.04619667529057736,0.16999999999999993,1.6307373841399841,0.5159416797314423,0.59234569718307,0.59234569718307,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-20,0.007328724630607297,0.04416415194938228,0.053300510598061734,0.016024032233945634,-0.13586134885725798,-0.009999999999999787,1.6122018553902697,0.5080014585820181,1.0,0.5902234564361366,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-21,-0.01768001853617207,0.028648774227882257,0.0337206106170056,0.01657575426642225,0.048965365057740406,-0.04999999999999982,1.5940981342329217,0.5000973910091799,1.0,0.33188343319793767,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-24,0.011086588056340219,0.01605369127754308,0.04235298782564456,0.01669383335190021,0.4237799724724156,0.03000000000000025,1.576408200125909,0.4922279779873522,1.0,0.33188343319793767,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-25,-0.009848657717511422,-0.009113363566735977,0.03188188960373051,0.01587314493198151,0.028956843816940747,-0.010000000000000675,1.5591150697641682,0.4843917418559465,1.0,0.40765430281693005,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-26,0.0008656403186932948,-0.008247723248042682,0.031704589468058764,0.015756375491019454,0.028956843816940747,-0.010000000000000675,1.5422027213131921,0.4765872249278834,1.0,0.40765430281693005,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-27,0.01032965407168529,-0.005246793806964689,0.03963478535007603,0.015300582580666576,-0.11747938675599201,-0.040000000000000036,1.5256560253066427,0.4688129881313129,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-06-28,-0.0024497807450245546,0.009983443984182827,0.03431409689999487,0.014979373034947193,-0.08194436163166952,-0.11000000000000032,1.5094606815256588,0.4610676096815781,0.8966149290953047,-0.10338507090469529,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-01,0.022314775061543557,0.021211630989386165,0.05081013112052801,0.012367740912607447,-0.6096392846317134,-0.23000000000000043,1.6566382032250349,0.7092357929507203,0.2487898480969275,-0.10338507090469529,-1.696109397222123,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-02,-0.006859645407041981,0.024200643299855606,0.03781695675606489,0.011931825251559936,-0.2823908337549197,-0.1999999999999993,1.6351587460104688,0.6985735550355685,0.1492739088581512,-0.8507260911418488,-1.696109397222123,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-03,0.012838378988110577,0.03617338196927289,0.044436505043749186,0.011975461656673144,0.3888620634154294,-0.040000000000000036,1.6142497133315807,0.6880032375257583,0.049870738920855216,-0.9501292610791447,-1.696109397222123,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-04,0.0,0.0258437278975876,0.0392068791780007,0.011607413342650962,0.3888620634154294,-0.040000000000000036,1.593884019172139,0.6775212112309109,0.049870738920855216,-0.9501292610791447,-1.696109397222123,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-05,-0.00862074304390692,0.019672765598705233,0.02577430940087133,0.011960597947343624,0.5910137887115585,0.08000000000000007,1.574036346587058,0.6671239461444177,1.0,0.10338507090469529,-1.696109397222123,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-08,-0.010030901679477289,-0.012672911142315613,0.01287512592708051,0.010967580069244644,0.8910817110118541,0.20000000000000018,1.554683001382316,0.6568080054147878,1.0,0.7512101519030725,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-09,-0.011237445724448847,-0.01705071145972248,-0.0005659279328273925,0.011413160476519704,0.7117128496914926,0.1299999999999999,1.535801780335819,0.6465700395971398,0.8758630345086434,0.7265891256504923,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-10,0.008439900872496686,-0.02144918957533637,0.00563200335616898,0.011433781125504661,0.4744831018413831,0.08000000000000007,1.5173718522804978,0.6364067811621882,0.5891483891271112,0.539277650206256,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-11,0.006313765510236102,-0.015135424065100267,0.009464485767659347,0.011468077650484633,0.4744831018413831,0.08000000000000007,1.4993736505909088,0.6263150392415486,0.7808331592456993,0.539277650206256,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-12,-0.004974832804577112,-0.011489513825770459,0.0021488794638315767,0.01154495444899237,0.8388661134696496,0.10000000000000053,1.4817887758021517,0.6162916945895102,0.9016101954766492,-0.09838980452335078,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-15,-0.00365586563653153,-0.0051144777828247,-0.002480882839789089,0.010451875229312228,0.5860198317736431,0.04999999999999982,1.4645999072508529,0.6063336947426164,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-16,-0.014139290082873401,-0.008016322141249255,-0.016121185229270196,0.010399514598711839,0.5515890090602604,0.1299999999999999,1.4477907227659492,0.5964380493594624,0.9561385268872246,0.08027549237858111,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-17,0.025549950427935286,0.009093727414189345,0.008650255370660886,0.01192190898718275,0.5450951582724128,0.1200000000000001,1.4313458255561324,0.5866018257240553,0.9561385268872246,0.08027549237858111,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-18,-0.00036216575515091165,0.0024177961488023314,0.007894124306793593,0.011823136775773227,-0.01783837939544064,-0.0,1.4152506775433369,0.5768221443969449,0.8211245420562266,0.040291382810527354,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-19,-0.0330192623274419,-0.025626633374062457,-0.02475214113980062,0.013443752159098845,-0.5770971019369409,-0.07000000000000028,1.3945993745518137,0.5647132853625689,0.710543455631861,-0.19106673984478817,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-22,-0.004377469312718318,-0.026348237050249246,-0.02798341070321886,0.013192325977427675,-0.47498791125188955,-0.02999999999999936,1.3744798946166172,0.5526251277045369,0.7077335085603458,-0.2922664914396542,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-23,-0.03598704011981013,-0.048195987087185976,-0.06151733195361331,0.01523621458116705,-0.5360704787233939,-0.08000000000000007,1.3548663565798034,0.5405509914505909,0.8357912551551206,-0.12034727173210391,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-24,0.00815274654840703,-0.06559319096671423,-0.05127582184727686,0.01540594140917568,-0.8484467588435907,-0.1200000000000001,1.3357345906067128,0.5284840381751432,1.0,-0.12034727173210391,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-25,0.00885358962201721,-0.05637743558954611,-0.04025966544484749,0.01534674085361845,-0.6007774191735704,-0.0699999999999994,1.3170619943517563,0.5164172421184513,0.9194417097463612,0.09831716769013454,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-26,-0.014410954490347017,-0.037769127752451226,-0.05190999446751565,0.015589662005548182,-0.42631976418425754,0.04999999999999982,1.298827403638146,0.5043433587023696,1.0,0.28945654436813895,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-29,-0.017650977969315917,-0.051042636409048825,-0.06480205931760974,0.014744842956907287,-0.748272156809282,0.08999999999999986,1.2810109759500647,0.4922548900069882,1.0,0.2922664914396542,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-30,-0.014348592126013138,-0.02940418841525183,-0.07401729098845244,0.01489532270955433,-0.7304008694785313,0.09999999999999964,1.2635940852620422,0.48014404670105587,1.0,0.16420874484487935,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-07-31,0.04167269640056759,0.004115761436908727,-0.028652950003337452,0.017832251651884803,-0.06458531452966376,0.1900000000000004,1.2465592269228596,0.46800270583275044,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-01,-0.020750323041224483,-0.025488151226332967,-0.04467411230795282,0.018205892996471934,-0.27580657434795874,0.27999999999999936,2.781174505449138,0.7174275644930788,1.0,0.0,0.517633645181037,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-02,-0.03724651325411088,-0.04832370999009683,-0.0757601763149447,0.019599809776288755,0.16487159583413735,0.40000000000000036,2.6745979555847343,0.7041896925383986,1.0,0.0,0.517633645181037,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-05,-0.00792029266689731,-0.038593024687678223,-0.07762555018535178,0.019583548728700252,0.45150927346075953,0.3900000000000001,2.5777579098773944,0.6910346785896805,1.0,0.0,0.517633645181037,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-06,0.0035582355867322946,-0.02068619697493279,-0.06875217986768778,0.019656793091155825,0.5087480035885106,0.25000000000000044,2.4892059962818935,0.677954825354048,1.0,0.0,0.517633645181037,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-07,0.02735466660486363,-0.03500422677063675,-0.03702811681851248,0.020776539495400658,0.054595174757132714,0.1299999999999999,2.407779137306687,0.6649424204331641,1.0,0.0,0.517633645181037,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-08,0.0126801329127888,-0.0015737708166234654,-0.02029690583153876,0.020996437348087687,0.3412467818902587,-0.0,2.3325310503671814,0.6519897061441233,0.8431452931039627,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-09,0.008495117415437292,0.04416785985292471,-0.008424207852915977,0.02118047631968583,0.43776489635785065,-0.14000000000000012,2.262682843558028,0.63908884752149,0.7140127185117927,-0.2859872814882073,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-12,0.04105101566407132,0.09313916818389334,0.033769044309308605,0.023393123622808282,0.2899366962105909,-0.1200000000000001,2.197586717015013,0.6262318980654306,0.7463570321118259,-0.2536429678881741,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-13,-0.02159038476239772,0.06799054783476333,0.013693450779042493,0.023668715582037255,0.5164443783096551,0.04999999999999982,2.1366988487041456,0.6134107627333634,0.839190837720057,-0.16080916227994302,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-14,-0.017640320946429533,0.022995560283470162,-0.0002725653665391903,0.02303111892422623,0.922636437058244,0.1299999999999999,2.079558837940641,0.6006171575888776,0.7854499576163256,-0.21455004238367437,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-15,0.01521235987892755,0.025527787249608913,0.017835373031533486,0.023409201839365738,0.6984396492086486,0.07000000000000028,2.025773910426393,0.5878425654179585,0.6188571356401461,-0.22428815746381658,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-16,-0.019508402416704484,-0.0024757325825328635,0.000547006138436501,0.022677656879404227,0.4314734852059243,0.04999999999999982,1.9750066334770522,0.5750781864937329,0.6985306562567485,-0.015482062255044227,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-19,-0.030196970602614392,-0.07372371884921858,-0.026138953876075455,0.02352598602752353,1.088780753836216,0.040000000000000036,1.9305046852118857,0.5627173178995835,0.7083886021190838,-0.03796842999274208,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-20,-0.004447147009911667,-0.05658048109673253,-0.028652084953379564,0.02225736302435919,1.0094736722307762,0.03000000000000025,1.8882946467349326,0.5503901774260742,0.6576155766049688,-0.18157526111508815,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-21,-0.028912063826032508,-0.0678522239763355,-0.05377689232808258,0.022906901108561584,0.47063743519750734,0.040000000000000036,1.848186386780218,0.5380946260374414,0.7177876523499572,-0.0676623052663684,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-22,0.014902994188729757,-0.0681615896665333,-0.035389111916358296,0.023121533554480725,0.1809365628905435,0.06000000000000005,1.8100125441650496,0.5258298398742431,0.6701942171439665,0.051337081503820436,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-23,0.024622456024272488,-0.024030731225556323,-0.009233540194822254,0.023788494035682634,0.7659488942557524,0.08000000000000007,1.7736252850751506,0.5135967931204665,0.7287403968807974,0.03020974062404891,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-26,0.03402627105723521,0.04019251043429328,0.023741984108347935,0.02473343583940358,0.15137989543710928,0.040000000000000036,1.7388936272744817,0.5013989483773723,0.7067247369818856,-0.0016638651371981839,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-27,-0.02471521682414579,0.01992444062005916,-0.001505648234955359,0.025177774258684837,-0.07752141693382342,-0.010000000000000231,1.7057012205479776,0.4892432571642015,0.8032084078383679,0.14559283123339906,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-28,-0.013462382591968414,0.03537412185412325,-0.01274369239645523,0.02339120823615799,-0.033482829791520174,-0.04999999999999982,1.673944497390898,0.4771416336876036,0.6988584621610042,-0.018929190188953005,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-29,0.01848088229528866,0.038952009960682155,0.005999968062477379,0.02340081365892559,0.10566954281782115,-0.010000000000000231,1.6435311266902513,0.4651131682002478,0.43592713328636656,-0.23426708385759998,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-08-30,-0.0315829809812298,-0.017253427044820135,-0.025603411368753548,0.022959825532871406,-0.7134053517339423,-0.10000000000000009,1.6143787174925113,0.45318752806598406,-0.045321285154795506,-0.7740616820355929,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-02,0.0,-0.05127969810205535,-0.02601982445209927,0.02288383418184836,-0.7134053517339423,-0.10000000000000009,2.1946144353493597,-2.6782429449317533,-0.045321285154795506,-0.7740616820355929,-0.7954414557895362,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-03,-0.04462482000161039,-0.07118930127951995,-0.0686519047576386,0.024976292714306184,-0.7499146612049756,-0.009999999999999787,2.1418484991447233,-2.7085826652485343,0.16882700462426156,-0.6343814032141063,-0.7954414557895362,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-04,-0.016339764422212077,-0.07406668310976361,-0.08081420793242522,0.024172184377508125,-0.5087194397112915,0.06999999999999984,2.092276120737092,-2.739853509794143,0.3647226786516838,-0.33413578350932044,-0.7954414557895362,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-05,-0.0007228045128568894,-0.09327036991790916,-0.0766894043265749,0.023864055429966915,-0.17998368693310507,0.14000000000000012,2.045605063086822,-2.772105396716431,0.43518965967943674,-0.0007374736069298282,-0.7954414557895362,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-06,-0.021635107866632808,-0.08332249680331216,-0.09197039281039654,0.02392836896926433,-0.14134339168550003,0.18999999999999995,2.001582750291322,-2.8053920847303484,0.5745151979921904,0.6198364831469859,-0.7954414557895362,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-09,0.015251798798850302,-0.06807069800446186,-0.06907451378547425,0.021842810308359255,-0.14134339168550003,0.18999999999999995,1.9599900224344353,-2.8397715620201316,0.48231204794897886,0.6198364831469859,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-10,-0.04403507798511086,-0.06748095598796233,-0.10434327688337763,0.023135386402831033,-0.1840674175422663,0.18999999999999995,1.9206361104125491,-2.8753064844091827,0.48848538240809825,0.31965837778383666,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-11,0.02344914296474787,-0.027692048601002384,-0.07418229222697992,0.02410977800657946,-0.21303618186923057,0.1200000000000001,1.883354568364815,-2.912064670350192,0.45165732541022413,0.08693464675854035,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-12,0.024362813420578,-0.002606430667567494,-0.04356515979183584,0.024628955520772912,0.00898301638256882,0.04999999999999982,1.8479999662089066,-2.950119661656474,0.6169751913770034,0.18178553169756667,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-13,-0.004650495229219231,0.014378181969846082,-0.04270423136586299,0.024431415501190067,0.6889846537648014,0.06000000000000005,1.814445192467467,-2.9895513605519493,0.6806842512234931,0.10616905323130266,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-16,0.020758998298252784,0.019885381469248564,-0.01898160785746228,0.024378507043393952,0.9925388459168905,0.07000000000000028,1.7767830959400468,-2.86340261227954,0.690188365858866,0.20787631790988714,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-17,0.015572228603548233,0.07949268805790766,-0.001446722824437252,0.024722947764657936,1.1413975290857192,-0.0,1.7408261191027723,-2.7501922497972306,0.5492855973474539,0.06080021493935561,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-18,-0.003940891799876667,0.05210265329328312,-0.004673516796145805,0.023907413144355585,0.9884716319392917,-0.050000000000000266,1.7064486961210663,-2.64779290407403,0.42704891727745936,-0.02460840813276477,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-19,0.01455996601747156,0.04229980589017668,0.010617698458055713,0.023895739811592633,0.9281106284347862,-0.04999999999999982,1.6735388885259597,-2.554538165229757,0.5531425014140948,-0.06383268996290858,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-20,-0.00041704317001123314,0.046533257949384677,0.012183879484489957,0.023141510630215127,0.20541678893857274,-0.06999999999999984,1.6419966589326414,-2.469101540652872,0.4863022838304268,-0.1943819673930663,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-23,-0.021787354184907848,0.003986905466224044,-0.0048295692418651726,0.021902682542700974,0.055392040665824815,-0.1200000000000001,1.6117324204258474,-2.3904121429742378,0.47953079714811586,-0.21065756871075014,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-24,0.016769222662061267,0.005183899524737079,0.014639336904437528,0.02187912377133653,0.38979269442966924,-0.0900000000000003,1.58266581340366,-2.3175946204431552,0.48435617487693117,-0.06492942247052269,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-25,-0.02647942319009111,-0.017354631865477366,-0.008489550771504817,0.022403469238074465,0.09632960354322151,-0.08999999999999986,1.5547246715482415,-2.249925498599609,0.43344377062888695,0.006394853351427587,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-26,-0.029413885206293067,-0.06132848308924199,-0.03215816208857181,0.02250658991218367,0.18745996691008626,-0.06000000000000005,1.527844146316952,-2.1868008835715878,0.38843830455746853,-0.1647041968566263,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-27,0.007508316465622222,-0.053403123453608536,-0.020859136606064865,0.02183195301043508,0.24224662535048402,-0.020000000000000018,1.5019659654488853,-2.1277121895691855,0.5229637662864376,0.03666148245601081,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-09-30,-0.00014668133506301473,-0.0317624506037637,-0.017207774857490143,0.021830637162955368,0.11850419541086232,-0.06000000000000005,1.477037805853849,-2.0722276357409513,0.5229637662864376,0.03666148245601081,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-01,0.02405913148325034,-0.02447254178257463,0.007215202135155252,0.020427380827075386,-0.4614910867826172,-0.0,0.9775256233952855,-0.06462261035074156,0.4092175409155599,-0.07513863396137127,0.2057065994637397,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-02,0.0038590771826001458,0.005865958590116627,0.010428182746909265,0.020092527142510374,-0.10515073939003639,-0.0,0.9624216152662503,-0.05548302063539375,0.2023277975734375,-0.23111597305544945,0.2057065994637397,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-03,0.05021568116065289,0.08549552495706259,0.057450843053040934,0.02293700371907844,-0.8599379741242252,-0.06000000000000005,0.9475945755585087,-0.04626021110004519,0.07948130888324995,-0.3089569956742186,0.2057065994637397,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-04,0.009048613295727037,0.0870358217871674,0.061772249436128135,0.022203359279262428,-0.915357882142942,-0.22999999999999998,0.9330371821493557,-0.03694981956695246,-0.43952066041759225,-0.9624844267040298,0.2057065994637397,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-07,0.036434864283157786,0.1236173674053882,0.09242075353243173,0.023214068432724874,-0.9380276766397522,-0.2200000000000002,0.9187430899669239,-0.027547271825970783,-0.51708809108155,-0.9624844267040298,0.2057065994637397,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-08,-0.04738461883590883,0.05217361708622903,0.039417251552207766,0.02360127430581267,-0.8007356512263586,-0.2999999999999998,0.9047069703965402,-0.01804776560220045,-0.6672735230848635,-1.0764910640004235,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-09,-0.0044956141378635905,0.04381892576576529,0.03069999212515917,0.023315594787763957,-1.0773004399024622,-0.2699999999999996,0.8909245682187747,-0.00844625308865861,-0.6498819082176461,-0.8522097057910836,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-10,0.03501598598823197,0.02861923059334437,0.06096167419582432,0.023913960365554644,-0.7987245301126711,-0.23999999999999977,0.8773927792381303,0.001262578114162153,-0.6175228019553325,-0.6970041108385825,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-11,-0.0038306631612323727,0.01573995413638496,0.05233571551362548,0.023897687967296116,-0.6224855731113754,-0.10000000000000009,0.8641097527224806,0.011084325830373044,-0.7195701312191274,-0.28004947080153514,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-14,-0.023161889562234528,-0.043856799709007355,0.026574574823448494,0.02436693454723438,-0.6224855731113754,-0.10000000000000009,0.8510750240267367,0.021024896114360182,-0.7195701312191274,-0.28004947080153514,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-15,-0.04501833482395057,-0.04149051569704909,-0.018013482957068838,0.026354644066768525,-0.6928767960868276,0.009999999999999787,0.8382896844276152,0.03109052825899249,-0.737537843763166,-0.07026432067830246,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-16,-0.002695610627084122,-0.03969051218626962,-0.02034108059936024,0.026347383569143797,-0.8474790062995341,0.040000000000000036,0.8242915282377457,0.03586540691717436,-0.6809873130796591,-0.031105404862012964,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-17,0.003969947082723024,-0.07073655109177857,-0.015473619585105958,0.02613716220376808,-0.8262717199953418,-0.0,0.8104578963894749,0.04065574972854957,-0.8267669171362281,-0.20924411518089558,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-18,-0.020731316495564478,-0.08763720442611067,-0.034291708482862227,0.02650957036739622,-0.7627225454441833,-0.0,0.7967815590091645,0.04546199181079792,-0.9353742065337018,-0.21580407531457446,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-21,0.019173573491337415,-0.04530174137253873,-0.015252953777529221,0.026475581095936722,-0.7627225454441833,-0.0,0.7832556640485563,0.05028457573021768,-1.0,-0.21580407531457446,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-22,0.021451926717951153,0.021168520169362992,0.005830018951623828,0.026650556235322507,-0.727295397061356,-0.16999999999999993,0.7698737372763476,0.05512395175633776,-1.0,-0.262462156236834,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-23,-0.01848015632879374,0.005383974467653374,-0.013419054709033595,0.0262839204342629,-0.6210282956824242,-0.22000000000000064,0.7566296878521711,0.0599805781251559,-1.0,-0.3190126869203409,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-24,-0.008229331345362745,-0.006815303960432395,-0.023476531079305474,0.02541608756858343,-0.32269188685720707,-0.1200000000000001,0.7435178204314713,0.06485492131138686,-1.0,-0.17323308286377193,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-25,0.022400034977130723,0.036316047512262806,-0.003649227052660464,0.025806387197117267,-0.558431549768601,-0.16999999999999993,0.730532855056398,0.0697474563101352,-1.0,-0.06462579346629815,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-28,-0.06325764774105469,-0.0461151737201293,-0.06632405742390013,0.029718430073503894,-0.26663838805485174,-0.08999999999999986,0.717669956487508,0.07465866692841866,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-29,-0.0025261919965320345,-0.07009329243461249,-0.06693816587662926,0.02914729266571638,-0.3621071177961399,-0.08000000000000007,0.7049247751577855,0.07958904608699931,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-30,0.020616250720925322,-0.030996885384893424,-0.045247690288816145,0.029559848417139697,-0.0980006111003684,-0.04999999999999982,0.6922935026325164,0.08453909613299038,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-10-31,0.009429242271476568,-0.013338311768054112,-0.03270490120599412,0.02714328434165915,-0.22977575781426562,-0.07000000000000028,0.6797729454036294,0.0895093291637435,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-11-01,0.0033153183519596396,-0.032423028393225195,-0.025989371295500163,0.027038148923972403,-0.15817286665247288,-0.1200000000000001,0.1159562602476123,-1.7855806895529318,-0.6869581407193467,0.3130418592806533,-0.5632052637729701,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-11-04,0.028094923905651825,0.05892954325348132,0.0059227611875618535,0.026449356780341705,0.1741079870136053,-0.02999999999999936,0.10027342118630544,-1.7455229419285623,-0.4346519094915404,0.5653480905084596,-0.5632052637729701,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-11-05,0.0072494392493238635,0.06870517449933722,0.014257706110033297,0.02445932009440195,0.24667390670599643,0.020000000000000462,0.08410918892178941,-1.7072408062489668,-0.49636600090319044,0.5036339990968095,-0.5632052637729701,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-11-06,-0.004175952616431111,0.043912971161980785,0.011151276090680007,0.024457078798238392,-0.7116114771186011,-0.1299999999999999,0.06740963822553579,-1.6705924252130286,-0.6417703134114576,0.3582296865885424,-0.5632052637729701,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-11-07,0.00930239266231414,0.04378612155281836,0.022808871016365195,0.023098392078605444,0.019070696192591274,-0.02999999999999936,0.05011260949096848,-1.6354511873727888,-0.5202021323412738,0.47979786765872623,-0.5632052637729701,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2024-11-08,-0.027744528633655285,0.012726274567203433,-0.0013847620802955873,0.02378746449653754,-0.6197539252417394,0.07000000000000028,0.03214593840685694,-1.601703670799561,-0.6868209669415811,0.0001371737777655646,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
